Réseau Social,Class,Commentaire client,category,urgent
Instagram,"Questions, demandes d’information et d'assistance",ولي مزال يعاني بال adsl كيفاه ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل المودام نوكيا متوفر العاصمة شرق؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",سؤال . هل أستطيع الدفع في اي وكالة,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كيفاش نعرف البونيس,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",والمودم جبتوه ولا مزال ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Algérie Télécom - إتصالات الجزائر سلام عليكم خويا كيفاش تربح بونيس ونا رني نشرجي اون لين دايمن,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",من أين أقتاني بطاقة تعبئة جهاز wi fi idoom fibre,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",شحال اشتراك نتاع tod,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",والي مودام نوكيا كاش خبر,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",وتود هذا خالص من عندكم ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",بصح اخي شركت ولمودام مكاش في لوكالة كيفاه درك,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",سلام عليكم كنت من قبل ديرولنا في نهاية العام تخلص 3 أشهر عندك شهر مجاني مزالت هذي ولا انتهت؟؟؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",MSISDNواش من رقم أبدا به,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",جبتو مودم ولا مزال ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",يقرا شريحة اتصلات الجزائر4g,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",سلام كي جيت ندير كونكسيون تفاصالي نومرو لي فالكارطا,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",يخصني مودام 4g,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",ردو علي خاص,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",عندي موديم 4G...هل يمكن شراء شريحة انترنت اتصالات الجزاءر ؟؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",من فضلكم رقم هاتف الاتصالات الجزائر,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",الملفات المطلوبة,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",والمودام؟樂,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Algérie Télécom - إتصالات الجزائر وحنا؟,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",واش الفرق بين الفايبر و4g,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",جبتو المودام !؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كيفاش نعمل باش مانر اطيش وانت ما معندكمش المودام,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل من اخبار عن مودمات fibre الغائبة في الوكالات وحاظرة في اشهارات ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",جيبوا لي مودام نوكيا ولا ديرو حل,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",وقتاه تجيبوا مودم الفيبر zte,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",مشترك من قبل كان عندي مودام فيبر وطاحلي تكسر هل يمكنني الاستفادة من هدا العرض,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",J'ai idoom ADSL esceque je peux bénéficier de idomm fibre 500 par mois merci,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",ماهو نوع المودام wifi 5 او wifi 6,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",جبتو الروتار ولا مزال,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",نسالكم نهار بونيس حق دفع إشتراك الهاتف الثابت عن طريق الدفع الإلكتروني,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",هل تتوفر modame,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",كيفاش نعرف اذا عندنا الفيبر في الحي تاعنا؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",وماهو السبب؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",ما هو السبب ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",لماذا؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل هناك تخفيضات اقصد بروموسيون,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",المودام هو الصح,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",أين المودام فيبر؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل المودم zte توفر عندكم,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",وشني افضل الخدمات اللي عندكم ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Quand le Basculement ADSL Vers fibre haï Sabah Oran ???,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",قلونا اسكو وفرتو المودام في الولايات ولا مزال ارجو الرد وشكرا اتصلات الجزائر,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",مالا جبتو المودام ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",جابتو مودامات؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Les modemes متى التوزيع ؟؟؟؟,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",جمعة 27 ديسمبر ولا كل الجمعات,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Modem Constantine agence dakssi waktah tofroj nchlh,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",تسما انت علاءالدين غير وقت الجمعة,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",علاه واش كاين 樂,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",ياوراهم,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",bof,off-topic,0
Instagram,"Questions, demandes d’information et d'assistance",وقتاش يلحق الفيبر للمنطقة تاعنا؟ علما انهم ركبو هذاك الكونتار لي مكتوب فيه اتصالات الجزائر,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كيفاش نطلبها تكون عندي الاياف البصرية,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",واش مطلوب كوثائق,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",وشمن بلاصة ولا كامل ربوع الوطن,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",اعطونا واحد برك استفاد من العرض السابق او هذا العرض,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Algérie Télécom - إتصالات الجزائر و اذا لم تكن منطقتنا مزودة بخدمة الالياف ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",دخلنا غير البارح فيبر بصح رانا مخلصين شهر 30ميغا ب 2220 دج احنا ثان مستفادين من هذا العرض أرجو الاجابة من فضلكم,interrogative,0
